0 233 7.7722 1 1 -0.47131 1.5849 0.46018 -0.0688623 1.56522 1.71934 
1 1 0.031134 1 1 -0.48617 2.9204 0.106694 -0.00749252 1.57243 1.64091 
2 223 7.4385 1 1 -0.43913 2.5459 0.925787 -0.0824588 1.64729 1.65963 
3 308 10.275 1 1 -0.46779 2.391 0.710746 -0.158209 1.57708 1.78982 
4 100 3.3344 1 1 -0.48353 0.49746 0.616492 0.0764618 1.60174 1.4474 
5 118 3.935 0 0 0.5913 -0.47221 0.107946 0.626087 -0 0.170735 
6 32 1.0655 1 1 -0.46246 1.8836 0.663473 0.115269 1.60969 1.39878 
7 146 4.8693 0 0 1.3299 -0.47782 -0.0928144 0.70479 -0 -0.130937 
8 42 1.3992 0 0 0.60076 -0.48118 -0.0323838 0.528036 -0 -0.0612521 
9 1 0.031134 0 0 0.5812 0.017594 0.00809192 0.0582019 -0 0.138146 
10 36 1.199 0 0 1.5518 -0.4724 0.142429 0.636882 -0 0.220015 
11 1 0.031134 0 0 1.6939 0.091085 0.0224776 0.126264 -0 0.176175 
12 1 0.031134 0 0 2.5115 0.017625 -0.140859 0.272857 -0 -0.476555 
13 25 0.83193 0 0 2.5264 -0.46905 0.0644388 0.755282 -0 0.0851113 
14 65 2.1666 0 0 2.5531 -0.44955 0.252994 0.841467 -0 0.292061 
15 81 2.7005 0 0 1.4607 -0.46937 0.130435 0.537181 -0 0.238203 
16 81 2.7005 0 0 0.63338 -0.46225 -0.295502 0.537031 -0 -0.503036 
17 104 3.4679 0 0 2.3871 -0.44472 0.010479 0.786377 -0 0.0133249 
18 114 3.8016 0 0 1.6293 -0.45569 -0.224888 0.795052 -0 -0.275658 
19 132 4.4022 0 0 2.7087 -0.46564 0.133433 0.749175 -0 0.176259 
20 154 5.1362 0 0 0.53373 -0.45491 0.162069 0.731934 -0 0.21791 
21 178 5.937 0 0 2.7293 -0.46426 -0.11994 0.715592 -0 -0.166066 
22 181 6.0371 0 0 1.5909 -0.45376 -0.0569715 0.706897 -0 -0.08042 
23 194 6.4709 0 0 0.71714 -0.45513 0.120509 0.572305 -0 0.207536 
24 204 6.8046 0 0 2.0277 -0.46708 0.121439 0.650975 -0 0.18443 
25 209 6.9714 0 0 1.4312 -0.45614 -0.179641 0.671108 -0 -0.261546 
26 220 7.3384 0 0 2.7078 -0.47308 -0.0374813 0.688906 -0 -0.0543534 
27 239 7.9724 0 0 0.9962 -0.46867 -0.198952 0.394012 -0 -0.467591 
28 245 8.1726 0 0 1.8205 -0.4761 -0.0239521 0.616617 -0 -0.0388249 
29 254 8.4729 0 0 2.7226 -0.47078 0.136228 0.64491 -0 0.208175 
30 267 8.9067 0 0 1.2316 -0.48564 -0.0269865 0.370015 -0 -0.0728046 
31 269 8.9734 0 0 0.58418 -0.46946 -0.0401198 0.613922 -0 -0.0652571 
32 272 9.0735 0 0 2.04 -0.46643 -0.00449102 0.651347 -0 -0.00689486 
33 53 1.7662 0 1 -0.48167 0.65607 0.500749 0.176048 1.5708 1.23272 
34 1 0.031134 0 1 -0.060605 1.4802 0.167488 0.00299701 1.5708 1.5529 
35 1 0.031134 0 1 -0.17024 2.1292 0.16079 -0.0779222 1.5708 2.02207 
36 1 0.031134 0 1 -0.13771 0.55413 0.138911 0.0624876 1.5708 1.14808 
37 53 1.7662 0 1 -0.45329 2.7725 0.819012 0.0508982 1.5708 1.50873 
38 74 2.4669 0 1 -0.45441 1.8797 0.751946 0.0718563 1.5708 1.47553 
39 89 2.9674 0 1 -0.44839 2.9308 1.16332 -0.330838 1.5708 1.84787 
40 107 3.568 0 1 -0.46353 1.7609 0.875449 -0.0988024 1.5708 1.68318 
41 121 4.0351 0 1 -0.44562 2.6847 1.04303 -0.142429 1.5708 1.70651 
42 136 4.5356 0 1 -0.45725 0.67144 0.716492 -0.0727136 1.5708 1.67194 
43 138 4.6024 0 1 -0.45536 1.943 0.733283 -0.229385 1.5708 1.87397 
44 151 5.0361 0 1 -0.46705 2.7658 0.776012 0.403298 1.5708 1.09151 
45 162 5.4032 0 1 -0.46232 1.5329 0.737031 0.029985 1.5708 1.53014 
46 182 6.0705 0 1 -0.45652 0.75938 0.700749 0.0338323 1.5708 1.52255 
47 179 5.9704 0 1 -0.46365 2.5841 0.800299 -0.143713 1.5708 1.74848 
48 205 6.8379 0 1 -0.46169 1.8724 0.728186 -0.245877 1.5708 1.89643 
49 224 7.4719 0 1 -0.48461 0.85874 0.432036 -0.0468563 1.5708 1.67883 
50 244 8.1392 0 1 -0.4702 3.0045 0.8006 -0.190405 1.5708 1.80429 
51 256 8.5396 0 1 -0.4608 0.32685 0.807946 0.234933 1.5708 1.28782 
52 264 8.8066 0 1 -0.45266 2.2884 0.69985 0.155922 1.5708 1.35158 
53 280 9.3404 0 1 -0.48187 0.97554 0.331034 -0.255772 1.5708 2.22863 
54 275 9.1736 0 1 -0.48322 1.7905 0.441168 -0.112275 1.5708 1.82 
55 315 10.508 0 1 -0.46887 1.0359 0.596269 0.141791 1.5708 1.33734 
