0 1 0.00020017 1 1 -0.27056 1.869 0.0334168 0.0194806 1.57143 1.043 
1 218 7.2408 1 1 -0.47009 0.83204 0.584558 -0.127736 1.56213 1.78593 
2 301 10.01 1 1 -0.48476 0.77214 0.344792 -0.0465774 1.51218 1.70507 
3 250 8.3085 0 1 -0.43821 2.9079 1.15509 0.224551 1.5708 1.37879 
4 185 6.1397 1 1 -0.46006 2.2071 0.836582 0.313343 1.53666 1.21242 
5 274 9.1093 0 0 1.5604 -0.47415 -0.101796 0.597156 -0 -0.168846 
6 117 3.8707 1 1 -0.47408 1.8622 0.6003 -0.392804 1.67762 2.15022 
7 167 5.5391 0 0 0.63569 -0.47516 -0.088006 0.713793 -0 -0.122674 
8 71 2.3359 1 0 1.7302 -0.46253 0.110945 0.808096 -0.043246 0.136438 
9 1 0.00020017 0 0 0.53157 0.0085136 -0.0298203 0.0127793 -0 -1.16593 
10 35 1.1347 0 0 0.42695 -0.46729 -0.0124438 0.62024 -0 -0.0200602 
11 1 0.00020017 0 0 1.7127 -0.18818 0.00299702 -0.00404597 -0 2.50404 
12 1 0.00020017 0 0 2.8095 -0.018889 0.0284717 0.0359492 -0 0.669842 
13 41 1.3349 0 0 2.6145 -0.46983 -0.223388 0.735682 -0 -0.2948 
14 45 1.4683 0 0 1.1446 -0.4608 -0.0944528 0.742129 -0 -0.126592 
15 78 2.5694 0 0 2.7291 -0.4702 0.181409 0.695502 -0 0.255147 
16 76 2.5027 0 0 1.1681 -0.4703 -0.178144 0.753892 -0 -0.232042 
17 89 2.9365 0 0 0.44595 -0.47221 -0.367016 0.450675 -0 -0.683443 
18 111 3.6705 0 0 2.2425 -0.45701 0.209895 0.825037 -0 0.249122 
19 133 4.4046 0 0 0.57068 -0.46025 0.00718563 0.635928 -0 0.011299 
20 131 4.3379 0 0 1.7747 -0.44406 0.13943 1.07361 -0 0.129147 
21 138 4.5714 0 0 2.7743 -0.46101 -0.0029985 0.793253 -0 -0.00377999 
22 164 5.439 0 0 2.4172 -0.44566 0.0434783 0.80015 -0 0.0542843 
23 171 5.6725 0 0 1.3608 -0.44966 0.0329835 0.841979 -0 0.0391538 
24 195 6.4733 0 0 1.9078 -0.47082 -0.283358 0.794303 -0 -0.342665 
25 211 7.0072 0 0 2.3059 -0.47282 -0.215569 0.545958 -0 -0.376055 
26 211 7.0072 0 0 1.2044 -0.45772 0.0973054 0.778144 -0 0.124402 
27 224 7.441 0 0 0.60611 -0.47007 0.145727 0.656972 -0 0.218282 
28 235 7.808 0 0 1.5309 -0.4689 -0.197605 0.430689 -0 -0.430157 
29 232 7.7079 0 0 2.8375 -0.42809 0.0389222 1.16512 -0 0.0333937 
30 243 8.0749 0 0 2.1139 -0.48277 -0.202399 0.468366 -0 -0.407901 
31 265 8.809 0 0 0.84907 -0.46045 -0.163623 0.640719 -0 -0.25003 
32 276 9.176 0 0 2.6672 -0.45558 -0.0554723 0.851124 -0 -0.0650832 
33 1 0.00020017 0 1 -0.39494 2.8482 0.133367 0.0374627 1.5708 1.29695 
34 1 0.00020017 0 1 -0.21907 0.80768 0.113887 0.0533469 1.5708 1.13273 
35 41 1.3349 0 1 -0.45543 2.8025 0.755922 0.041979 1.5708 1.51532 
36 45 1.4683 0 1 -0.45067 1.9366 0.835832 0.229385 1.5708 1.30295 
37 57 1.8687 0 1 -0.46663 0.84039 0.553973 0.0832084 1.5708 1.42171 
38 77 2.5361 0 1 -0.46282 1.9339 0.709445 0.25937 1.5708 1.2203 
39 74 2.436 0 1 -0.4239 2.7122 1.15787 -0.0494753 1.5708 1.6135 
40 98 3.2368 0 1 -0.47204 0.90143 0.527736 0.212894 1.5708 1.18735 
41 118 3.9041 0 1 -0.44264 2.8438 0.958982 0.329341 1.5708 1.23999 
42 123 4.0709 0 1 -0.45494 0.83938 0.763868 -0.0736132 1.5708 1.66687 
43 148 4.9051 0 1 -0.42877 2.8225 1.08578 -0.244012 1.5708 1.79186 
44 151 5.0052 0 1 -0.46671 1.9514 0.84476 -0.112275 1.5708 1.70293 
45 168 5.5724 0 1 -0.4628 0.98865 0.553823 0.00434783 1.5708 1.56295 
46 180 5.9728 0 1 -0.44397 2.9121 0.962669 0.1994 1.5708 1.36655 
47 218 7.2408 0 1 -0.46554 1.8599 0.542579 -0.0929535 1.5708 1.74047 
48 217 7.2074 0 1 -0.4575 2.7597 0.841766 0.152695 1.5708 1.39135 
49 243 8.0749 0 1 -0.47764 1.2401 0.518591 0.311844 1.5708 1.0294 
50 262 8.7089 0 1 -0.47527 2.0201 0.42006 -0.127246 1.5708 1.86493 
51 280 9.3095 0 1 -0.45056 2.6423 0.938323 -0.154192 1.5708 1.73367 
52 314 10.444 0 1 -0.47518 2.0563 0.445 0.0393939 1.5708 1.4825 
53 309 10.277 0 1 -0.46024 2.7977 0.941493 -0.204478 1.5708 1.78466 
54 331 11.011 0 1 -0.49075 1.1801 0.272836 0.0119403 1.5708 1.52706 
55 382 12.713 0 1 -0.47381 1.2592 0.691818 -0.0227273 1.5708 1.60364 
