0 212 7.0477 1 1 -0.46081 1.4954 0.666417 -0.107946 1.54451 1.73138 
1 1 0.0073668 1 1 -0.4246 3.0038 0.159591 0.21129 1.56942 0.646897 
2 203 6.7474 1 1 -0.4638 2.1861 0.864018 -0.332834 1.6782 1.93849 
3 278 9.2499 1 1 -0.46697 2.1745 0.622789 0.0764618 1.39537 1.44863 
4 94 3.1105 1 1 -0.45577 0.75502 0.70045 0.130735 1.57163 1.38628 
5 36 1.1752 1 0 0.5254 -0.47493 0.109431 0.453293 -0.037998 0.236881 
6 57 1.8759 1 1 -0.45906 2.9184 0.777545 0.107784 1.56967 1.43305 
7 132 4.3784 1 0 1.1588 -0.45132 0.113772 0.762575 -0.10588 0.148103 
8 1 0.0073668 1 0 2.5591 0.069474 -0.0164836 0.109466 0.0013425 -0.149459 
9 1 0.0073668 0 0 0.62044 -0.067112 -0.00509493 0.0704899 -0 -0.0721534 
10 1 0.0073668 0 0 1.3962 0.057557 -0.0149851 0.119566 -0 -0.124679 
11 28 0.90827 0 0 1.4241 -0.48191 0.049453 0.31575 -0 0.155359 
12 42 1.3754 0 0 2.517 -0.45743 -0.118263 0.852695 -0 -0.137815 
13 68 2.2429 0 0 0.8389 -0.44954 0.374813 0.916192 -0 0.388325 
14 79 2.61 0 0 2.5861 -0.44725 -0.0734633 0.870915 -0 -0.0841527 
15 84 2.7768 0 0 1.5097 -0.47574 0.270958 0.593413 -0 0.428337 
16 102 3.3774 0 0 0.67181 -0.44285 0.0751497 1.10015 -0 0.0682027 
17 111 3.6777 0 0 2.5453 -0.45834 -0.0299401 0.736078 -0 -0.0406528 
18 116 3.8445 0 0 1.661 -0.47198 0.409295 0.662369 -0 0.553497 
19 147 4.8789 0 0 1.736 -0.46139 -0.0943114 0.639072 -0 -0.146518 
20 144 4.7788 0 0 0.69894 -0.47301 0.106737 0.680838 -0 0.155506 
21 148 4.9123 0 0 2.6116 -0.45959 0.137931 0.713193 -0 0.191041 
22 169 5.613 0 0 1.486 -0.46957 0.0584708 0.724588 -0 0.0805207 
23 190 6.3137 0 0 2.5777 -0.47107 0.029985 0.696702 -0 0.043012 
24 193 6.4138 0 0 0.57554 -0.46449 0.218591 0.558621 -0 0.372988 
25 196 6.5139 0 0 1.9524 -0.45708 0.0674663 0.678561 -0 0.0990998 
26 214 7.1145 0 0 1.4331 -0.46962 -0.0704648 0.709895 -0 -0.0989367 
27 236 7.8485 0 0 2.565 -0.47257 0.281859 0.616042 -0 0.4291 
28 249 8.2823 0 0 0.83662 -0.47315 -0.0211078 0.42515 -0 -0.0496072 
29 268 8.9163 0 0 1.7053 -0.48144 -0.0329835 0.436732 -0 -0.0753804 
30 266 8.8495 0 0 2.411 -0.47213 -0.118441 0.5994 -0 -0.195086 
31 309 10.284 0 0 2.0681 -0.48057 -0.0253731 0.593433 -0 -0.0427305 
32 320 10.651 0 0 0.84593 -0.48826 0.112537 0.360299 -0 0.302743 
33 1 0.0073668 0 1 -0.22915 1.3237 0.202898 -0.2008 1.5708 2.351 
34 1 0.0073668 0 1 -0.18135 2.2019 0.00479523 -0.0269732 1.5708 2.96565 
35 1 0.0073668 0 1 -0.090444 0.55743 0.089476 0.0705798 1.5708 0.902914 
36 48 1.5756 0 1 -0.47248 0.6521 0.584431 0.274701 1.5708 1.13141 
37 50 1.6423 0 1 -0.44052 2.1864 1.1 -0.106447 1.5708 1.66727 
38 78 2.5766 0 1 -0.45464 2.0331 0.854341 -0.164671 1.5708 1.76121 
39 92 3.0437 0 1 -0.44667 2.7254 0.904048 -0.0584708 1.5708 1.63538 
40 111 3.6777 0 1 -0.46815 1.8416 0.832784 -0.163174 1.5708 1.76428 
41 130 4.3117 0 1 -0.46151 0.81005 0.834783 -0.0617691 1.5708 1.64466 
42 127 4.2116 0 1 -0.4505 2.7544 1.04558 -0.2009 1.5708 1.76063 
43 135 4.4785 0 1 -0.45797 1.4837 0.748204 -0.11976 1.5708 1.72951 
44 140 4.6453 0 1 -0.46257 2.1512 0.701049 -0.104948 1.5708 1.71939 
45 164 5.4461 0 1 -0.46847 1.0202 0.747676 0.0854573 1.5708 1.45699 
46 169 5.613 0 1 -0.45912 2.5026 1.02834 0.302849 1.5708 1.28439 
47 175 5.8132 0 1 -0.46956 1.591 0.732534 -0.143928 1.5708 1.7648 
48 182 6.0467 0 1 -0.45991 2.8842 0.984408 -0.248876 1.5708 1.81843 
49 197 6.5472 0 1 -0.47532 0.65579 0.629835 -0.0451274 1.5708 1.64232 
50 222 7.3814 0 1 -0.46484 2.8242 0.857485 -0.0808383 1.5708 1.66479 
51 232 7.7151 0 1 -0.46451 2.1927 0.565367 -0.0524738 1.5708 1.66334 
52 246 8.1822 0 1 -0.47133 0.81908 0.675898 0.242814 1.5708 1.22591 
53 254 8.4491 0 1 -0.48498 1.5333 0.429385 0.193403 1.5708 1.14759 
54 276 9.1832 0 1 -0.44694 0.80694 0.732186 0.29491 1.5708 1.1879 
55 293 9.7504 0 1 -0.48482 1.3845 0.455172 0.232384 1.5708 1.09875 
